bc,nsub,dip,variant,ncol,nlay,status,rms_all_mm,rms_mid_mm,max_abs_mm,drop_mid_mm,drop_ana_mm,drop_ratio,kgeo
noflow,3,5.0,provost_xt3d,63,9,ok,102.06257321064125,30.251445063715373,281.6565120954149,2504.1999038711874,2505.819788177913,0.9993535511554471,"1.0,0.01,1.0"
noflow,3,10.0,provost_xt3d,63,9,ok,194.2256761305939,56.932096191593786,555.8633123372676,2447.515753510468,2448.861933742209,0.9994502833282709,"1.0,0.01,1.0"
noflow,3,15.0,provost_xt3d,63,9,ok,272.5533317365139,78.63712405739315,809.3976030381857,2356.3406639438235,2355.857072277854,1.000205272073446,"1.0,0.01,1.0"
noflow,3,20.0,provost_xt3d,63,9,ok,332.08392121865467,93.68936468716807,1025.578086788348,2232.9391331880997,2229.6311094377106,1.0014836641525078,"1.0,0.01,1.0"
noflow,3,25.0,provost_xt3d,63,9,ok,366.7926400451177,100.2256827062967,1183.4910254327017,2080.561304057947,2074.019357229256,1.0031542361482253,"1.0,0.01,1.0"
noflow,3,30.0,provost_xt3d,63,9,ok,370.041487100484,96.57891628309113,1258.1217281851598,1903.5046950062033,1893.7500000000005,1.0051509940626813,"1.0,0.01,1.0"
noflow,3,35.0,provost_xt3d,63,9,ok,335.9804564699663,82.11288212375966,1231.035816592804,1706.961071457944,1694.3004309486564,1.0074724885138575,"1.0,0.01,1.0"
noflow,3,40.0,provost_xt3d,63,9,ok,262.5397702967041,58.601059470613755,1124.8534754596692,1496.3918278425024,1481.7308243044997,1.0098945120783893,"1.0,0.01,1.0"
noflow,3,45.0,provost_xt3d,63,9,ok,156.86492401330932,31.664517054654368,899.5302602512331,1276.4606124503184,1262.5000000000005,1.011057910851737,"1.0,0.01,1.0"
noflow,3,50.0,provost_xt3d,63,9,ok,207.6294302410321,42.6423370350078,1033.777201612091,1024.904623565124,1043.2691756955007,0.9823971103927862,"1.0,0.01,1.0"
noflow,3,55.0,provost_xt3d,63,9,ok,219.64283047524466,71.549919079142,1089.0335525644334,786.6052158692465,830.6995690513429,0.9469190128117534,"1.0,0.01,1.0"
noflow,3,60.0,provost_xt3d,63,9,ok,176.02240355201823,80.69166079732872,962.1840070887798,578.5873316726389,631.2500000000002,0.9165739907685365,"1.0,0.01,1.0"
